,key_0,FP1,FP2,T3,T4,T5,P3,P4,T6,Light_sensor,rel_time,Change,truth_value
16,2789,8.32772746339628,13.406305180175707,-6.257383426300676,-5.928456732941842,-11.696758271140821,-15.105311859920851,-11.706125684472065,-8.39021292804472,0,11.156,0,0
17,2790,8.114888420217373,14.612438135101764,-6.842978957568825,-5.451462668703169,-13.116721152561814,-15.105022643754394,-11.427857768340141,-9.14582129777369,0,11.16,0,0
18,2791,8.313036658730443,15.921074368353388,-6.999122378617758,-3.4658057140044396,-13.130696441160739,-14.386917431220825,-10.474784843515486,-7.999278461955313,0,11.164,0,0
19,2792,8.997951089023728,16.852231516383437,-6.927372828514487,-0.6929746280219183,-12.32616504785432,-13.762241169462703,-9.65161405816418,-5.718239287602138,0,11.168,0,0
20,2793,10.026348057653566,17.08516993145154,-6.830113559533439,1.8681847602860808,-11.317658338866952,-13.794877608610657,-9.571752399947215,-3.4621658312646413,0,11.172,0,0
21,2794,11.040109497899289,16.571662948951413,-6.84561771670384,3.2284846214621337,-10.514079581458274,-14.58024952820965,-10.401272346253558,-2.3589247908898314,0,11.176,0,0
22,2795,11.612463842352323,15.53008160381084,-7.058080054190539,2.686418104104629,-10.101225006734744,-15.808045108864935,-11.846678313968656,-3.1008418751330025,0,11.18,0,0
23,2796,11.507104891934556,14.35323696521841,-7.5035011729850085,0.09420378763050516,-10.152622698738867,-17.011655126178383,-13.353786704764866,-5.65505578679587,0,11.184,0,0
24,2797,10.874758005211895,13.475484134424986,-8.125899665705786,-4.0069133999840405,-10.690000726142095,-17.811228620687686,-14.374566825296524,-9.225585437261744,0,11.188,0,0
25,2798,10.195076112163996,13.233706591188275,-8.742630751821299,-8.548753026929566,-11.614609740258325,-18.017203689415425,-14.565080504060019,-12.57321429889758,0,11.192,0,0
26,2799,9.989052392202161,13.758260162612368,-9.089081089930712,-12.363572940605712,-12.608071626124524,-17.595127215725505,-13.865634737162225,-14.584562722706497,0,11.196,0,0
27,2800,10.534445514600325,14.928891477016364,-8.937732884213963,-14.629611462746842,-13.17265198880403,-16.584333673487098,-12.480792590985288,-14.771029921215867,0,11.2,0,0
28,2801,11.759694904153067,16.40650191303989,-8.243546192253666,-15.130313198704549,-12.880250851367514,-15.06562897112847,-10.786195482372168,-13.422042743095513,0,11.204,0,0
29,2802,13.302140255605297,17.731921957471346,-7.257436383368825,-14.291604424695228,-11.70997396633547,-13.205512708866381,-9.188087374458895,-11.379617597729588,0,11.208,0,0
30,2803,14.664311605198362,18.48553425565307,-6.5138175068258235,-12.997195783246388,-10.226486025206052,-11.319130625945855,-7.9801531241368675,-9.59211415514007,0,11.212,0,0
31,2804,15.44830650936543,18.48061364988142,-6.613309601601621,-12.17246657077117,-9.404720610884715,-9.85875432489887,-7.255009499952079,-8.66392194311645,0,11.216,0,0
32,2805,15.58948667690212,17.895633243960138,-7.879821865147024,-12.290523485388343,-10.136315023705855,-9.286890975034783,-6.910725067879808,-8.621507878905545,0,11.22,0,0
33,2806,15.408512007588833,17.224286286615587,-10.133276483339152,-13.135354137269378,-12.700042810790427,-9.892260319789832,-6.757015320783341,-9.039015994297799,0,11.224,0,0
34,2807,15.389773829052274,17.02613873908571,-12.755860351169424,-14.019605667017471,-16.53415375052158,-11.660409536232267,-6.682308366168299,-9.444752067210578,0,11.228,0,0
35,2808,15.840717282483556,17.622128889018345,-14.986497600369933,-14.27770654351589,-20.451364064553097,-14.270087177947431,-6.794758283143633,-9.713548692897458,0,11.232,0,0
36,2809,16.69343798772609,18.928663650334997,-16.236734655651684,-13.673849008312919,-23.153702598118706,-17.19862920668263,-7.431227668289707,-10.1764594162828,0,11.236,0,0
37,2810,17.56566179813109,20.519020483468214,-16.28958708973872,-12.52170728360373,-23.76255911076305,-19.868016416168935,-8.987569864985312,-11.416196129714125,0,11.24,0,0
38,2811,18.00618397711956,21.85729675938797,-15.350812394724723,-11.522268842973139,-22.13742388991838,-21.77550747583571,-11.645992589759173,-13.90481098145798,0,11.244,0,0
39,2812,17.776012171758495,22.5692390583349,-13.948216093024111,-11.40443055968197,-18.895969763949942,-22.589125917558526,-15.16531400374843,-17.669311332354997,0,11.248,0,0
40,2813,17.01134367030563,22.603832008009892,-12.70311408496002,-12.523445536923335,-15.15960135892203,-22.206465413415007,-18.87673327818062,-22.144404412765947,0,11.252,0,0
41,2814,16.14466118761206,22.195893141118315,-12.081880102889368,-14.660610578275,-12.12807222219828,-20.771826668597065,-21.90581139182872,-26.317651877876095,0,11.256,0,0
42,2815,15.602979022218936,21.66439291541258,-12.260854269059521,-17.17046627136332,-10.645018612635178,-18.638566810756057,-23.50582908782437,-29.1112590806704,0,11.26,0,0
43,2816,15.504651616755254,21.200213187616914,-13.137249218514716,-19.33679673408201,-10.914694513429511,-16.266553441516244,-23.325322401501012,-29.766378453334333,0,11.264,0,0
44,2817,15.605646949418077,20.794606248248506,-14.414552371456024,-20.654819563618037,-12.455170316392326,-14.072221236448765,-21.48319660538465,-28.02576668671251,0,11.268,0,0
45,2818,15.526269954740167,20.330965561545863,-15.70034901232121,-20.916083155570067,-14.285795009397958,-12.293338975160713,-18.451865627676305,-24.12729244515412,0,11.272,0,0
46,2819,15.057687453472639,19.738520750740438,-16.610700640055576,-20.17304215812941,-15.295490134508112,-10.946530295520091,-14.853938851577754,-18.731634292444785,0,11.276,0,0
47,2820,14.33247939459035,19.089010722796466,-16.8726041125792,-18.66253765195958,-14.693139365813979,-9.90519558009268,-11.285574373127158,-12.802319598209277,0,11.28,0,0
48,2821,13.778434036570934,18.57849784308496,-16.391173535930793,-16.703614561571793,-12.376176689347734,-9.042385211233068,-8.214278825893704,-7.378228691202555,0,11.284,0,0
49,2822,13.886156250684063,18.407060940208797,-15.273963214513426,-14.626663847212699,-9.033630247524192,-8.344416166589049,-5.945843808618279,-3.3007705419140856,0,11.288,0,0
50,2823,14.895816881920378,18.627351519358314,-13.831891232204736,-12.807549230970405,-5.903035865249348,-7.935066289546096,-4.64695069815677,-1.0741685977914406,0,11.292,0,0
51,2824,16.58577177107724,19.067064502653892,-12.538745893831367,-11.734724127708278,-4.2823776073580335,-8.012469387922609,-4.401208574557357,-0.9099106825404325,0,11.296,0,0
52,2825,18.330293826358652,19.39935609127581,-11.902210326495585,-11.925643112562415,-5.019006347392635,-8.740122820524428,-5.2412891010331615,-2.789701774749836,0,11.3,0,0
53,2826,19.41318243018269,19.331134136893056,-12.267464892110121,-13.65413301261214,-8.18113693617711,-10.141379381289655,-7.095611907414296,-6.395367599336202,0,11.304,0,0
54,2827,19.396527757400943,18.784191850580978,-13.659361501691388,-16.683072005014058,-13.012026146657952,-12.036791332990973,-9.667406234707768,-10.98276867382552,0,11.308,0,0
55,2828,18.342384155858312,17.95385854648006,-15.743566044548217,-20.207113954747214,-18.15609671185879,-14.044539454484374,-12.36404360021138,-15.405896597797529,0,11.312,0,0
56,2829,16.80840875323604,17.2270031182081,-17.899892959400034,-23.040209515293625,-22.07171244711148,-15.648065457152132,-14.395960163345498,-18.388176103099738,0,11.316,0,0
57,2830,15.617827726261384,17.019030603700557,-19.383477162035998,-23.99137263837561,-23.510496504713885,-16.330459693538977,-15.051191214389588,-18.9604800441525,0,11.32,0,0
58,2831,15.461960381551712,17.59779414362612,-19.574951988656167,-22.361384418235474,-21.936809792288244,-15.763497704136867,-14.02631594208506,-16.88955399635954,0,11.324,0,0
59,2832,16.520333235439832,18.94765124958895,-18.26749201839582,-18.37839137742415,-17.76656787381399,-13.996799179519357,-11.643991364670047,-12.882557497349628,0,11.328,0,0
60,2833,18.35440578277715,20.726660756120086,-15.838677181275603,-13.260576647812362,-12.317307944543336,-11.542007648308632,-8.819037100461507,-8.388698649403418,0,11.332,0,0
61,2834,20.16256498486505,22.35661707123663,-13.170468945265279,-8.74973847017256,-7.414749774808962,-9.253222991729066,-6.7355222400482715,-5.021699985305528,0,11.336,0,0
62,2835,21.195122096445218,23.231936808413472,-11.333523497452685,-6.359255359574755,-4.73875818340189,-8.004000732428233,-6.348586217800243,-3.9029469955565728,0,11.34,0,0
63,2836,21.043153652268675,22.9657742948583,-11.180076052503864,-6.787220824845087,-5.169662564509267,-8.300371180255073,-7.953473448298932,-5.292806651087028,0,11.344,0,0
64,2837,19.705454305172264,21.558968344431356,-13.000136250535657,-9.752709551503717,-8.461657927105596,-10.038598945678883,-11.060475235087472,-8.650874062282837,0,11.348,0,0
65,2838,17.525440662043106,19.403548492934856,-16.366202235720458,-14.212435880278644,-13.416174158431083,-12.548277835295483,-14.64577316877192,-12.98669092778147,0,11.352,0,0
66,2839,15.075436613864868,17.109652786396293,-20.260795852775598,-18.796071065100467,-18.437625397575726,-14.892579973102386,-17.621443494799077,-17.261358382717884,0,11.356,0,0
67,2840,12.988002471249397,15.24040924483394,-23.46887635041075,-22.286289599405155,-22.140655591583517,-16.243551565162594,-19.24743707879201,-20.65494726756143,0,11.36,0,0
68,2841,11.76467377545923,14.097452628804525,-25.045274449771878,-23.947279333533814,-23.70311807816754,-16.127669879538963,-19.277475775414608,-22.6195927311894,0,11.364,0,0
69,2842,11.646414309365179,13.667977299682176,-24.61998253846662,-23.57916347363652,-22.894140306789815,-14.465806658736867,-17.829948472726265,-22.776832636949894,0,11.368,0,0
70,2843,12.578768053673748,13.733883755553983,-22.44737542525353,-21.381917514972088,-19.9404284507823,-11.492365302862456,-15.155968896274121,-20.844827738198138,0,11.372,0,0
71,2844,14.233825795781733,14.040951725906478,-19.2615871705922,-17.823781715482415,-15.420788724511286,-7.67745088018181,-11.514555116284283,-16.755416596976705,0,11.376,0,0
72,2845,16.07705112464266,14.410301324549886,-16.0245724567928,-13.585481945594104,-10.217136333032869,-3.68108158184712,-7.24034273371938,-10.913778050908517,0,11.38,0,0
73,2846,17.5029809902303,14.739291805283587,-13.629821585473485,-9.4932693421498,-5.414296066525509,-0.2757988960031856,-2.8996207937327654,-4.363302686064582,0,11.384,0,0
74,2847,18.001359833779983,14.919383476182245,-12.654959703611325,-6.3773811819788175,-2.075845734828224,1.811874741208208,0.6728249456673494,1.361297123715572,0,11.388,0,0
75,2848,17.25797016962689,14.747000247162925,-13.257372646899604,-4.898279164806546,-0.9499904516319344,2.112339742160977,2.5883642553190556,4.714684030988141,0,11.392,0,0
76,2849,15.167714541254782,13.905965284490708,-15.195668740028752,-5.380029720411525,-2.2174200239773487,0.6031414714129477,2.307507091855243,4.776198169576317,0,11.396,0,0
77,2850,11.828690702093509,12.052077659922457,-17.867261582233255,-7.640587054837979,-5.354786773791946,-2.1859121974918607,0.015103103108192226,1.7540336886150467,0,11.4,0,0
78,2851,7.535006300948939,8.953146787860405,-20.3315020961284,-10.871173404686715,-9.151312664491245,-5.204083273353702,-3.2530707769432334,-2.9149392193403276,0,11.404,0,0
79,2852,2.6913487074176126,4.592563213422845,-21.427705778675925,-13.70625567858554,-11.923792162712447,-7.0890316101804665,-5.836532270875797,-6.983099405129137,0,11.408,0,0
80,2853,-2.3723311479990867,-0.8280514141301611,-20.068806534207447,-14.547874537763143,-11.947013554332383,-6.540970483985513,-5.973301844157591,-8.164402266713882,0,11.412,0,0
81,2854,-7.567614150465437,-6.987130940601912,-15.610111207252853,-12.031546051508801,-8.001187737390733,-2.7475732423266934,-2.4230458441543,-4.896716897521107,0,11.416,0,0
82,2855,-13.075239572643623,-13.599729418093132,-8.097156023661666,-5.472137593407629,0.17305421540057228,4.315865650817679,5.064529039078467,3.2034094382514797,0,11.42,0,0
83,2856,-19.244786193952997,-20.570162278874403,1.715149104976661,4.809479104511425,11.709406383607963,13.841832145335298,15.621086301933486,15.252488541860673,0,11.424,0,0
84,2857,-26.439018351225982,-28.05757393945372,12.552546035651883,17.397331649677703,24.814389855188256,24.41922499171764,27.503601223756508,29.30928664656167,0,11.428,0,0
85,2858,-34.85378575869349,-36.38019669942678,22.948725291309927,30.09557178413553,37.268157210283455,34.449768625230966,38.60951207276583,42.8489969390732,0,11.432,0,0
86,2859,-44.35686548655077,-45.77228159184541,31.610887458818166,40.64652928248394,47.065857691551045,42.60417676218889,47.0942929472759,53.45252020400188,0,11.436,0,0
87,2860,-54.45287787153589,-56.12643962694496,37.695087226672406,47.52239156037292,52.97131005612972,48.149837949951525,51.898390630364176,59.50655444502563,0,11.44,0,0
88,2861,-64.42276147932616,-66.88014400035503,40.90772226815204,50.36316621251884,54.76455287857766,51.02664993142123,53.001826658534135,60.623444753170034,0,11.444,0,0
89,2862,-73.52801394961237,-77.10628073634855,41.464768732112525,49.90490144318149,53.10617215430462,51.667561424522155,51.31201071118138,57.624226271088126,0,11.448,0,0
90,2863,-81.14397225724288,-85.74995848414505,39.98920785929817,47.55231362129912,49.15425556574563,50.696296701208595,48.25378637930969,52.158129283170716,0,11.452,0,0
91,2864,-86.82717991865667,-91.91193821834793,37.36564252201966,44.81821792278972,44.18532842758779,48.69043984013204,45.27089048402269,46.16593660457296,0,11.456,0,0
92,2865,-90.39170635661412,-95.09131997334123,34.534650001457194,42.8052020811231,39.38862642580234,46.12992318924214,43.45339753112805,41.39866616413481,0,11.46,0,0
93,2866,-91.96726735461115,-95.31248496075608,32.2763780726587,41.91158709573339,35.811594346840884,43.50552501834029,43.38081320563623,39.11755994684039,0,11.464,0,0
94,2867,-91.9401791707021,-93.08721851038023,31.08283179655933,41.88770409793299,34.312553296609785,41.43651787852823,45.13107195634026,39.957514600520334,0,11.468,0,0
95,2868,-90.78013389145218,-89.23084762448133,31.14411373116814,42.15689020766359,35.412264720552955,40.62822263547465,48.354965909122015,43.83975136553176,0,11.472,0,0
96,2869,-88.87244606275856,-84.61825666674383,32.37534483355675,42.158814243565075,39.07213512834374,41.6153859799351,52.35794851450014,49.89670813739994,0,11.476,0,0
97,2870,-86.43399450588878,-79.9707537109388,34.42956141434297,41.55510899726825,44.54386433097882,44.4170387334433,56.2003626700767,56.54356862962492,0,11.48,0,0
98,2871,-83.49272781353197,-75.72363311423979,36.72918757175816,40.29550820791055,50.4442564868297,48.33352992367483,58.85619221413138,61.84483384647758,0,11.484,0,0
99,2872,-79.91693768435889,-71.99062901174824,38.563602902598916,38.562350474660434,55.095915321153576,52.05233112763421,59.4340198418234,64.10337514009015,0,11.488,0,0
100,2873,-75.52326753430879,-68.62056482011964,39.241747136921546,36.58759790897013,57.01466810742823,54.046550330159086,57.39531501956519,62.38427614865542,0,11.492,0,0
101,2874,-70.23632727058865,-65.31521007835188,38.257917010667306,34.43800921470014,55.334728069299445,53.09191084679407,52.67860645359835,56.72503867618586,0,11.496,0,0
102,2875,-64.19434903225427,-61.762139573523115,35.4339459180577,31.960839555059696,50.0026620366433,48.6842744414935,45.68900252728883,48.00386963680849,0,11.5,0,0
103,2876,-57.74179659352434,-57.75030955236192,30.98252110567613,28.9531868211006,41.69664110234744,41.19658485306375,37.18283513354051,37.58078549064039,0,11.504,0,0
104,2877,-51.35331283994132,-53.25250216222734,25.429774995296228,25.37938529446622,31.54701352393318,31.72347184645655,28.09362522535531,26.835960887251204,0,11.508,0,0
105,2878,-45.53075924491492,-48.44891290305098,19.414788509419935,21.428875036381637,20.79311255082471,21.690325451701685,19.327863698627322,16.757397729376063,0,11.512,0,0
106,2879,-40.65400564088702,-43.65843926863925,13.487992404104432,17.405013866525113,10.510156525900797,12.40709503882094,11.574329789658645,7.778989472601684,0,11.516,0,0
107,2880,-36.81133022823906,-39.18647509950384,8.028730930556254,13.58303926446615,1.4992826128262324,4.76596196300133,5.207076247443128,-0.03593412110824995,0,11.52,0,0
108,2881,-33.73540072177429,-35.168214094406856,3.3026703312499768,10.13683396550589,-5.6387362015324465,-0.8056480135364951,0.3404607290678215,-6.615349496117369,0,11.524,0,0
109,2882,-30.92367430084822,-31.50401542594286,-0.4006772241218274,7.1485910613436285,-10.325901010214924,-4.174951348132096,-3.002673305263385,-11.576155053176578,0,11.528,0,0
110,2883,-27.850930588907822,-27.920686284579567,-2.6452000336906827,4.685357558690136,-11.898670025395914,-5.284056952766402,-4.737971928800265,-14.170907180353455,0,11.532,0,0
111,2884,-24.126914729152755,-24.1129073824567,-2.8689604473358847,2.88939802074901,-9.74955464056908,-4.077037057986159,-4.706969677721192,-13.512821651098214,0,11.536,0,0
112,2885,-19.569668596500982,-19.887516505368282,-0.6449800906217129,1.9841032731773685,-3.752792143073926,-0.6594004034734409,-2.8341707401650775,-9.030479570364243,0,11.54,0,0
113,2886,-14.24794502953577,-15.249834118946541,3.913249781966896,2.1597100093016204,5.249822961822276,4.4265025750891835,0.6395268102040761,-0.9949899486811695,0,11.544,0,0
114,2887,-8.491413527896563,-10.406236478100238,9.910302974488044,3.441363683666108,15.299520060679203,10.069649226890087,5.010989293580805,9.175140302568119,0,11.548,0,0
115,2888,-2.82130789709052,-5.6959091540286435,15.85080233443603,5.644160350151356,23.77140741797523,14.795434385383231,9.18607051464422,19.095155059702375,0,11.552,0,0
116,2889,2.1864003919915387,-1.4932100228044447,20.1753074334269,8.366633860754336,28.276580975872093,17.2480443955287,11.968814796446546,26.080629962363123,0,11.556,0,0
117,2890,6.043424870018022,1.8817390018823135,21.813476408766785,10.936990439832439,27.520630397826352,16.67405110772107,12.437195521943053,28.020385684957564,0,11.56,0,0
118,2891,8.474991612136446,4.236153731209613,20.47263451925495,12.40603502431447,21.672788972239083,13.150141214634996,10.24000946479,24.097334220147314,0,11.564,0,0
119,2892,9.52528747816144,5.563964657434733,16.618413155369527,11.778597182998514,12.168076943362214,7.50161387781294,5.722409975771201,15.096391993430942,0,11.568,0,0
120,2893,9.574312256123061,6.069241716551987,11.251769118565427,8.471389992724678,1.1804235722947205,1.0290818703959834,-0.12656189963375897,3.1933314017140004,0,11.572,0,0
121,2894,9.195089078575258,6.120265608726343,5.598738609750009,2.7232011817780903,-8.954825339692905,-4.8206459749300175,-5.890065681909,-8.709867364006497,0,11.576,0,0
122,2895,8.92035422266113,6.140474139564394,0.8148718112464503,-4.3146704328179855,-16.22704499838366,-8.772669346802248,-10.098313590384295,-17.869872932667167,0,11.58,0,0
123,2896,9.086830936190461,6.488016726149229,-2.2224448655504907,-10.880909820025115,-19.32135485117849,-10.012199023735239,-11.709970222506994,-22.498191791146684,0,11.584,0,0
124,2897,9.82204033735777,7.369323658015639,-3.0373884072392117,-15.208800754909863,-17.872817725872167,-8.413524130419821,-10.540499035548173,-22.228117078315766,0,11.588,0,0
125,2898,11.085590884403658,8.795963237961288,-1.6415024105379743,-16.222543033800026,-12.559438352371831,-4.63751256222151,-7.4167873072591135,-18.1385274007811,0,11.592,0,0
126,2899,12.692913654603675,10.584551473651908,1.4368302730109992,-13.99596714327124,-4.957778047858056,-0.0071306077132964885,-3.918635669200525,-12.318300823641339,0,11.596,0,0
127,2900,14.359804091518196,12.411683610817247,5.260367851594449,-9.689817524000432,2.857936562831422,3.86481316486298,-1.7701443138131814,-7.08032410931237,0,11.6,0,0
128,2901,15.79993674664176,13.923889535111758,8.73550436876441,-4.996119134563369,8.856851014329276,5.585640697931092,-2.1448161912713455,-4.126108858885547,0,11.604,0,0
129,2902,16.81290360555334,14.866660716542095,10.896301798655019,-1.4393805211862427,11.535553260065434,4.4227448429849545,-5.214958880201475,-4.050516298721029,0,11.608,0,0
130,2903,17.306074885296592,15.180334791721206,11.115462565553797,0.10347378819157554,10.217260933193494,0.5022604914964783,-10.154039901309847,-6.388576331569284,0,11.612,0,0
131,2904,17.287884725445956,15.026256014000278,9.236223639272163,-0.4584877646879948,5.164850884806998,-5.270999020962157,-15.554817120614146,-10.07449117177215,0,11.616,0,0
132,2905,16.873068149063293,14.72821835731216,5.6332880620501795,-2.562585185469367,-2.4657700275022467,-11.50023371589294,-20.01174178402687,-13.996105495495947,0,11.62,0,0
133,2906,16.255342340048543,14.63806853224838,1.1420802533647612,-5.278343670473153,-10.867158868949282,-16.69015986747974,-22.573140313685755,-17.366330301654642,0,11.624,0,0
134,2907,15.613806081672218,14.977375469977705,-3.1861296413140026,-7.620249935863371,-18.046509118010405,-19.65561101796025,-22.907839931752786,-19.775690490657706,0,11.628,0,0
135,2908,15.03390949440564,15.743622101101348,-6.412879354642291,-8.776042109994535,-22.412337415692207,-19.849119169529526,-21.227883945331886,-20.977704186842118,0,11.632,0,0
136,2909,14.538603372358313,16.7423278071761,-7.964703366565262,-8.253823476453924,-23.25130678346382,-17.513754033875397,-18.115820060302433,-20.661669335389345,0,11.636,0,0
137,2910,14.189845594130249,17.71955440460147,-7.7295843785142795,-6.044580774005263,-20.892850885215548,-13.606783630019484,-14.367800923663344,-18.500411992666024,0,11.64,0,0
138,2911,14.13918305711087,18.503700751831886,-6.01683500405992,-2.764352346291806,-16.50817529748727,-9.498495254475326,-10.85308195106959,-14.482612763343955,0,11.644,0,0
139,2912,14.589316612082598,19.077119406334205,-3.4088146615466273,0.465226131778927,-11.630837331361716,-6.509635411095124,-8.331929998975815,-9.197452135492208,0,11.648,0,0
140,2913,15.721172877960354,19.553732173065253,-0.5375711844840271,2.5166994753770098,-7.577236704937374,-5.426432713062267,-7.229071262701873,-3.746436940824589,0,11.652,0,0
141,2914,17.616395080453103,20.084200157395838,2.1142844916714782,2.83154550312106,-5.004133890299233,-6.20192045551049,-7.46470392404414,0.6848955490175549,0,11.656,0,0
142,2915,20.17124311119472,20.739474831499226,4.277419781188025,1.6025871809019248,-3.8104183727285026,-8.019137289900511,-8.47776017335002,3.279737425786143,0,11.66,0,0
143,2916,23.052768107836627,21.441290847407753,5.832938333068654,-0.5178095459759348,-3.414406203644418,-9.712709800744882,-9.484127497050208,3.8073973725307946,0,11.664,0,0
144,2917,25.773713430158743,21.98581628791239,6.735138730042739,-2.816055238627166,-3.2133157287443024,-10.335620465872582,-9.86072354109956,2.5659075975705052,0,11.668,0,0
145,2918,27.858134339917495,22.139189348614053,6.985876922148076,-4.702463747357971,-2.935161056842497,-9.577363417769316,-9.449088751663414,0.1476253556498655,0,11.672,0,0
146,2919,28.97696976648085,21.736103724915253,6.637836640513952,-5.735951011282655,-2.688585531871994,-7.8312404046846265,-8.602469896237398,-2.831693279835422,0,11.676,0,0
147,2920,29.001838222935717,20.736400714819283,5.811260982433868,-5.675514273014831,-2.7249477330223484,-5.903073884079026,-7.947029072737743,-5.895371150591653,0,11.68,0,0
148,2921,28.035072302110894,19.24392771696276,4.739867808748594,-4.567260288970998,-3.1170775285691903,-4.54761096021298,-8.0011727835199,-8.701185698502895,0,11.684,0,0
149,2922,26.435900416171865,17.497945326069896,3.805112442192116,-2.7698590154309555,-3.6064795073967297,-4.104239887270468,-8.881701571840207,-10.974697361683726,0,11.688,0,0
150,2923,24.75740036529566,15.825781380935721,3.4596040572862115,-0.9056838031754018,-3.730224342294949,-4.415800129380762,-10.263462586688487,-12.536087789488278,0,11.692,0,0
151,2924,23.54484794101877,14.551884443231678,4.021882379190992,0.2436619150733545,-3.1121792056737925,-5.011906331335791,-11.5929919413884,-13.41656338437095,0,11.696,0,0
152,2925,23.091297518215622,13.887105126643915,5.477394537204967,-0.05548282518283897,-1.6819177692456078,-5.382301273571307,-12.397213318535506,-13.891680811893693,0,11.7,0,0
153,2926,23.29276525877139,13.832558484021316,7.445656244710859,-2.180633644967604,0.32688728235312486,-5.170950735369124,-12.483822758791565,-14.31267508393397,0,11.704,0,0
154,2927,23.66613770309509,14.134108277279422,9.337957654729585,-5.889686733102734,2.542488133563235,-4.244960908244006,-11.932221932492723,-14.82382336643591,0,11.708,0,0
155,2928,23.53390914775871,14.338489526430099,10.596866004544415,-10.251101087600288,4.6115761971898825,-2.693165375674212,-10.939672477167871,-15.171293778933592,0,11.712,0,0
156,2929,22.350690847177898,13.98300474253556,10.890267746314787,-13.806606443452377,6.241941155785847,-0.8053307607656998,-9.677088293610668,-14.758660104188225,0,11.716,0,0
157,2930,20.038535683676347,12.850666315599549,10.184128426501424,-14.995310546466584,7.1789837286368865,0.9767794867884492,-8.258705543287094,-12.980019873725608,0,11.72,0,0
158,2931,17.091861713055447,11.123939944308754,8.679210610378176,-12.853272321353083,7.214330934237209,2.1633225455303986,-6.809519406042757,-9.705475345970296,0,11.724,0,0
159,2932,14.325885296364838,9.311850757914353,6.665929780370986,-7.724126829975959,6.234862092812735,2.3566126731344728,-5.535629809040959,-5.617204982000256,0,11.728,0,0
160,2933,12.433154623730232,7.9951858900795285,4.399923736991051,-1.4040678508249294,4.241470127839143,1.3676620287541885,-4.709428569775045,-2.0642742011904955,0,11.732,0,0
161,2934,11.65839471344705,7.5592662493762415,2.069949608975686,3.639058601694613,1.3256156787522222,-0.7309827634078538,-4.548862188212084,-0.3964046305845266,0,11.736,0,0
162,2935,11.755894590974801,8.052944720255336,-0.15878525164106377,5.596502710036785,-2.3064995297368354,-3.6053979355728316,-5.0552833669419135,-1.173975393827044,0,11.74,0,0
163,2936,12.174730216074417,9.202226438960558,-2.0931193083673456,4.310233235386404,-6.21570432261914,-6.69368920135568,-5.930690068058297,-3.7989160361952177,0,11.744,0,0
